0.029024943	142.247
0.034829932	143.073
0.040634921	145.694
0.046439909	148.614
0.052244898	151.919
0.058049887	155.079
0.063854875	160.53
0.069659864	164.339
0.075464853	167.565
0.081269841	170.323
0.087074830	172.611
0.092879819	174.931
0.098684807	177.598
0.104489796	180.099
0.110294785	182.252
0.116099773	183.826
0.121904762	185.653
0.127709751	187.304
0.133514739	188.571
0.139319728	189.842
0.145124717	190.822
0.150929705	192.212
0.156734694	193.03
0.162539683	193.767
0.168344671	194.507
0.174149660	195.048
0.179954649	195.503
0.185759637	195.472
0.191564626	194.74
0.197369615	192.364
0.203174603	190.429
0.208979592	187.704
0.214784580	185.852
0.220589569	187.677
0.226394558	187.801
0.232199546	187.329
0.238004535	188.154
0.243809524	189.644
0.249614512	191.995
0.255419501	185.001
0.261224490	174.051
0.267029478	176.846
0.272834467	178.056
0.278639456	178.687
0.284444444	180.563
0.290249433	181.98
0.296054422	183.569
0.301859410	185.174
0.307664399	187.221
0.313469388	188.166
0.319274376	188.338
0.325079365	188.874
0.330884354	189.048
0.336689342	188.86
0.342494331	188.777
0.348299320	188.484
0.354104308	188.393
0.359909297	188.675
0.365714286	189.256
0.371519274	190.297
0.377324263	190.972
0.383129252	191.647
0.388934240	192.384
0.394739229	192.987
0.400544218	193.866
0.406349206	195.003
0.412154195	195.894
0.417959184	196.684
0.423764172	197.128
0.429569161	197.287
0.435374150	196.162
0.441179138	195.306
0.446984127	194.16
0.452789116	193.387
0.458594104	193.194
0.464399093	193.019
0.470204082	192.609
0.476009070	191.698
0.481814059	190.916
0.487619048	189.418
0.493424036	187.542
0.499229025	185.524
0.505034014	182.525
0.510839002	178.982
0.516643991	174.5
0.522448980	169.564
0.528253968	165.556
0.534058957	166.234
0.539863946	169.589
0.545668934	170.721
0.551473923	171.744
0.557278912	173.029
0.563083900	174.531
0.568888889	176.845
0.574693878	179.387
0.580498866	182.038
0.586303855	184.996
0.592108844	188.386
0.597913832	191.406
0.603718821	193.907
0.609523810	195.766
0.615328798	197.016
0.621133787	197.323
0.626938776	196.391
0.632743764	194.975
0.638548753	192.69
0.644353741	187.657
0.650158730	180.882
0.655963719	177.389
0.661768707	174.935
0.667573696	173.276
0.673378685	172.826
0.679183673	173.185
0.684988662	174.26
0.690793651	176.1
0.696598639	179.498
0.702403628	187.377
0.708208617	193.315
0.714013605	198.798
0.719818594	202.184
0.725623583	204.468
0.731428571	206.549
0.737233560	206.74
0.743038549	205.983
0.748843537	203.47
0.754648526	198.582
0.760453515	193.636
0.766258503	187.088
0.772063492	179.595
0.777868481	175.656
0.783673469	171.427
0.789478458	169.066
0.795283447	167.633
0.801088435	167.701
0.806893424	169.264
0.812698413	0
0.818503401	182.048
0.824308390	189.941
0.830113379	194.439
0.835918367	196.93
0.841723356	199.88
0.847528345	203.228
0.853333333	205.409
0.859138322	207.218
0.864943311	205.94
0.870748299	201.748
0.876553288	197.377
0.882358277	193.853
0.888163265	190.466
0.893968254	187.427
0.899773243	187.399
0.905578231	176.885
0.911383220	171.467
0.917188209	166.109
0.922993197	159.542
0.928798186	155.191
0.934603175	0
0.940408163	0
0.946213152	0
0.952018141	0
0.957823129	0
0.963628118	0
0.969433107	190.184
0.975238095	192.699
0.981043084	196.998
0.986848073	200.059
0.992653061	202.463
0.998458050	205.159
1.004263039	208.55
1.010068027	212.559
1.015873016	217.222
1.021678005	220.406
1.027482993	222.921
1.033287982	225.14
1.039092971	227.278
1.044897959	229.372
1.050702948	231.217
1.056507937	231.898
1.062312925	232.323
1.068117914	232.338
1.073922902	230.941
1.079727891	229.949
1.085532880	228.866
1.091337868	227.692
1.097142857	227.01
1.102947846	226.193
1.108752834	225.787
1.114557823	225.681
1.120362812	225.92
1.126167800	226.188
1.131972789	226.184
1.137777778	225.684
1.143582766	223.98
1.149387755	222.271
1.155192744	220.393
1.160997732	220.041
1.166802721	221.577
1.172607710	228.672
1.178412698	232.368
1.184217687	233.062
1.190022676	231.194
1.195827664	229.001
1.201632653	227.7
1.207437642	228.363
1.213242630	229.43
1.219047619	230.277
1.224852608	228.688
1.230657596	227.205
1.236462585	226.834
1.242267574	226.691
1.248072562	228.751
1.253877551	229.295
1.259682540	228.381
1.265487528	227.655
1.271292517	226.74
1.277097506	226.314
1.282902494	226.252
1.288707483	226.361
1.294512472	225.61
1.300317460	225.776
1.306122449	225.791
1.311927438	225.698
1.317732426	227.785
1.323537415	226.77
1.329342404	226.977
1.335147392	228.319
1.340952381	228.239
1.346757370	229.022
1.352562358	227.44
1.358367347	225.937
1.364172336	225.219
1.369977324	225.654
1.375782313	225.569
1.381587302	225.141
1.387392290	225.358
1.393197279	225.262
1.399002268	225.15
1.404807256	225.138
1.410612245	224.937
1.416417234	0
1.422222222	0
1.428027211	0
1.433832200	0
1.439637188	0
1.445442177	0
1.451247166	0
1.457052154	0
1.462857143	0
1.468662132	0
1.474467120	0
1.480272109	0
1.486077098	0
1.491882086	0
1.497687075	0
1.503492063	0
1.509297052	0
1.515102041	0
1.520907029	0
1.526712018	0
1.532517007	0
1.538321995	0
1.544126984	0
1.549931973	0
1.555736961	0
1.561541950	0
1.567346939	0
1.573151927	0
1.578956916	0
1.584761905	0
1.590566893	0
1.596371882	0
1.602176871	0
1.607981859	0
1.613786848	0
1.619591837	0
1.625396825	0
1.631201814	0
1.637006803	0
1.642811791	0
1.648616780	0
1.654421769	0
1.660226757	0
1.666031746	0
1.671836735	0
1.677641723	0
1.683446712	0
1.689251701	0
1.695056689	0
1.700861678	0
1.706666667	0
1.712471655	0
1.718276644	0
1.724081633	0
1.729886621	0
1.735691610	0
1.741496599	0
1.747301587	0
1.753106576	0
1.758911565	0
1.764716553	0
1.770521542	0
1.776326531	0
1.782131519	0
1.787936508	0
1.793741497	0
1.799546485	126.593
1.805351474	122.227
1.811156463	120.957
1.816961451	118.651
1.822766440	117.272
1.828571429	116.589
1.834376417	114.306
1.840181406	114.115
1.845986395	114.079
1.851791383	115.439
1.857596372	117.046
1.863401361	119.889
1.869206349	124.076
1.875011338	128.761
1.880816327	136.107
1.886621315	143.199
1.892426304	145.691
1.898231293	154.373
1.904036281	161.468
1.909841270	166.305
1.915646259	171.145
1.921451247	174.881
1.927256236	176.846
1.933061224	177.675
1.938866213	178.498
1.944671202	175.466
1.950476190	167.059
1.956281179	157.928
1.962086168	156.924
1.967891156	0
1.973696145	0
1.979501134	0
1.985306122	0
1.991111111	0
1.996916100	0
2.002721088	0
2.008526077	0
2.014331066	0
2.020136054	0
2.025941043	0
2.031746032	0
2.037551020	0
2.043356009	0
2.049160998	135.86
2.054965986	131.454
2.060770975	130.84
2.066575964	130.563
2.072380952	131.378
2.078185941	132.225
2.083990930	132.76
2.089795918	132.732
2.095600907	132.522
2.101405896	131.607
2.107210884	129.878
2.113015873	129.365
2.118820862	128.968
2.124625850	128.2
2.130430839	129.35
2.136235828	130.755
2.142040816	132.143
2.147845805	135.763
2.153650794	141.24
2.159455782	148.743
2.165260771	155.189
2.171065760	162.15
2.176870748	166.83
2.182675737	176.312
2.188480726	184.871
2.194285714	191.58
2.200090703	197.368
2.205895692	201.55
2.211700680	202.784
2.217505669	203.394
2.223310658	203.247
2.229115646	201.796
2.234920635	199.038
2.240725624	196.135
2.246530612	193.896
2.252335601	191.537
2.258140590	188.406
2.263945578	185.015
2.269750567	183.132
2.275555556	182.079
2.281360544	181.738
2.287165533	182.317
2.292970522	183.995
2.298775510	186.093
2.304580499	187.746
2.310385488	189.061
2.316190476	190.856
2.321995465	192.511
2.327800454	193.286
2.333605442	193.057
2.339410431	192.12
2.345215420	191.141
2.351020408	189.853
2.356825397	188.447
2.362630385	186.853
2.368435374	184.91
2.374240363	183.433
2.380045351	182.092
2.385850340	180.998
2.391655329	180.195
2.397460317	179.509
2.403265306	178.146
2.409070295	178.481
2.414875283	179.205
2.420680272	179.971
2.426485261	182.07
2.432290249	185.62
2.438095238	192.489
